unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"36A61A95-32F5-DEF2-E063-4704A8C046AE","192500","2025-04-16","LS10 1GA","F","N","L","","2","AIRE QUAY","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-32F5-DEF2-E063-4704A8C046AE/current"
"34222873-07EA-4D2B-E063-4704A8C07853","217500","2025-03-31","LS10 1GA","F","N","L","","8","AIRE QUAY","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-07EA-4D2B-E063-4704A8C07853/current"
"36A61A95-34D7-DEF2-E063-4704A8C046AE","210000","2025-05-01","LS10 1GA","F","N","L","","25","AIRE QUAY","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-34D7-DEF2-E063-4704A8C046AE/current"
"36A61A95-370B-DEF2-E063-4704A8C046AE","271000","2025-05-16","LS10 1GB","T","N","L","","1","CABLE PLACE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-370B-DEF2-E063-4704A8C046AE/current"
"402A3A66-AA0B-A7DF-E063-4804A8C0B80D","208000","2025-09-04","LS10 1GB","F","N","L","","43","CABLE PLACE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-AA0B-A7DF-E063-4804A8C0B80D/current"
"402A3A66-AA10-A7DF-E063-4804A8C0B80D","205000","2025-08-15","LS10 1GB","F","N","L","","49","CABLE PLACE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-AA10-A7DF-E063-4804A8C0B80D/current"
"31C68072-DD22-FEE3-E063-4804A8C04F37","215000","2025-02-28","LS10 1GB","F","N","L","","51","CABLE PLACE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-DD22-FEE3-E063-4804A8C04F37/current"
"31C68072-DD2B-FEE3-E063-4804A8C04F37","205000","2025-03-05","LS10 1GB","F","N","L","","75","CABLE PLACE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-DD2B-FEE3-E063-4804A8C04F37/current"
"38EDC0C3-8F29-0F63-E063-4704A8C00424","285000","2025-05-16","LS10 1GE","T","N","L","","28","CABLE PLACE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8F29-0F63-E063-4704A8C00424/current"
"42C129E5-6669-60A9-E063-4804A8C0C25D","310000","2025-08-29","LS10 1GF","T","N","L","","5","LINEN WALK","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-6669-60A9-E063-4804A8C0C25D/current"
"34222873-0CEA-4D2B-E063-4704A8C07853","190000","2025-04-02","LS10 1GG","F","N","L","","9","KNOSTROP QUAY","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0CEA-4D2B-E063-4704A8C07853/current"
"49E87C32-B098-591C-E063-4704A8C00C31","175000","2025-07-02","LS10 1GH","F","N","L","","5","ATKINSON QUAY","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-B098-591C-E063-4704A8C00C31/current"
"42C129E5-665C-60A9-E063-4804A8C0C25D","320000","2025-10-17","LS10 1GJ","T","N","L","","45","YARN STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-665C-60A9-E063-4804A8C0C25D/current"
"402A3A66-E70E-A7DF-E063-4804A8C0B80D","179000","2025-08-29","LS10 1GL","F","N","L","","110","GOODMAN STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E70E-A7DF-E063-4804A8C0B80D/current"
"3B5CE842-B50A-EE3A-E063-4804A8C0D6F1","300000","2025-06-30","LS10 1GN","T","N","L","","30","TWINE STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-B50A-EE3A-E063-4804A8C0D6F1/current"
"3B5CE842-B44F-EE3A-E063-4804A8C0D6F1","300000","2025-06-30","LS10 1GN","T","N","F","","30","TWINE STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-B44F-EE3A-E063-4804A8C0D6F1/current"
"36A61A95-32B4-DEF2-E063-4704A8C046AE","125000","2025-04-30","LS10 1GY","F","N","L","FLAT 219","1 BREWERY WHARF","WATERLOO STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-32B4-DEF2-E063-4704A8C046AE/current"
"44F406B7-1EF8-1095-E063-4704A8C048D4","179000","2025-11-17","LS10 1GZ","F","N","L","FLAT 803","1 BREWERY WHARF","WATERLOO STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1EF8-1095-E063-4704A8C048D4/current"
"38EDC0C3-8A1E-0F63-E063-4704A8C00424","230000","2025-03-07","LS10 1HF","F","N","L","APARTMENT 23","REGENTS QUAY, 6","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8A1E-0F63-E063-4704A8C00424/current"
"3B5CE842-7641-EE3A-E063-4804A8C0D6F1","170000","2025-03-27","LS10 1HG","F","N","L","APARTMENT 47","ST. JAMES QUAY, 4","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7641-EE3A-E063-4804A8C0D6F1/current"
"44F406B7-18EF-1095-E063-4704A8C048D4","132000","2025-10-03","LS10 1HN","F","N","L","16","CROMWELL COURT, 10","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-18EF-1095-E063-4704A8C048D4/current"
"42C129E5-ABD8-60A9-E063-4804A8C0C25D","132500","2025-09-30","LS10 1HN","F","N","L","59","CROMWELL COURT, 10","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-ABD8-60A9-E063-4804A8C0C25D/current"
"42C129E5-5FDF-60A9-E063-4804A8C0C25D","400000","2025-09-26","LS10 1HN","F","N","L","79","CROMWELL COURT, 10","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5FDF-60A9-E063-4804A8C0C25D/current"
"44F406B7-18CC-1095-E063-4704A8C048D4","265000","2025-11-07","LS10 1HP","F","N","L","APARTMENT 10","ADMIRAL COURT, 8","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-18CC-1095-E063-4704A8C048D4/current"
"49E87C32-AEFF-591C-E063-4704A8C00C31","254475","2025-12-19","LS10 1HP","F","N","L","APARTMENT 19","ADMIRAL COURT, 8","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AEFF-591C-E063-4704A8C00C31/current"
"42C129E5-ABEC-60A9-E063-4804A8C0C25D","145000","2025-09-24","LS10 1HQ","F","N","L","APARTMENT 21","BALMORAL PLACE, 2","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-ABEC-60A9-E063-4804A8C0C25D/current"
"402A3A66-A438-A7DF-E063-4804A8C0B80D","170000","2025-09-05","LS10 1HQ","F","N","L","APARTMENT 4","BALMORAL PLACE, 2","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A438-A7DF-E063-4804A8C0B80D/current"
"4777E0AF-B2AF-5D59-E063-4804A8C09F8E","140000","2025-02-25","LS10 1HR","F","N","L","APARTMENT 89","BALMORAL PLACE, 2","BOWMAN LANE","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B2AF-5D59-E063-4804A8C09F8E/current"
"402A3A66-A3D2-A7DF-E063-4804A8C0B80D","235000","2025-09-15","LS10 1JA","F","N","L","28","WATERLOO APARTMENTS","WATERLOO STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A3D2-A7DF-E063-4804A8C0B80D/current"
"34222873-058B-4D2B-E063-4704A8C07853","255000","2025-01-17","LS10 1JF","F","N","L","FLAT 12","SIMPSONS FOLD WEST, 22","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-058B-4D2B-E063-4704A8C07853/current"
"3DCCB7CA-9D14-5B9D-E063-4704A8C0331E","252000","2025-07-25","LS10 1JF","F","N","L","FLAT 31","SIMPSONS FOLD WEST, 22","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9D14-5B9D-E063-4704A8C0331E/current"
"44F406B7-18BD-1095-E063-4704A8C048D4","407500","2025-10-16","LS10 1JF","F","N","L","FLAT 12","SIMPSONS FOLD EAST, 26","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-18BD-1095-E063-4704A8C048D4/current"
"38EDC0C3-C12E-0F63-E063-4704A8C00424","225000","2025-01-30","LS10 1JH","F","N","L","47","FLAX HOUSE","NAVIGATION WALK","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-C12E-0F63-E063-4704A8C00424/current"
"34222873-03A3-4D2B-E063-4704A8C07853","272500","2025-03-31","LS10 1JH","F","N","L","48","FLAX HOUSE","NAVIGATION WALK","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-03A3-4D2B-E063-4704A8C07853/current"
"3B5CE842-72FA-EE3A-E063-4804A8C0D6F1","242000","2025-06-27","LS10 1JH","F","N","L","51","FLAX HOUSE","NAVIGATION WALK","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-72FA-EE3A-E063-4804A8C0D6F1/current"
"31C68072-D359-FEE3-E063-4804A8C04F37","170000","2025-02-28","LS10 1JJ","F","N","L","111","CALDER HOUSE","NAVIGATION WALK","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D359-FEE3-E063-4804A8C04F37/current"
"44F406B7-15D0-1095-E063-4704A8C048D4","233000","2025-04-11","LS10 1JJ","F","N","L","89","DOCK HOUSE","NAVIGATION WALK","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-15D0-1095-E063-4704A8C048D4/current"
"3B5CE842-7312-EE3A-E063-4804A8C0D6F1","215000","2025-06-20","LS10 1JJ","F","N","L","54","FLYBOAT HOUSE","NAVIGATION WALK","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7312-EE3A-E063-4804A8C0D6F1/current"
"44F406B7-15BF-1095-E063-4704A8C048D4","220000","2025-10-28","LS10 1JJ","F","N","L","58","FLYBOAT HOUSE","NAVIGATION WALK","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-15BF-1095-E063-4704A8C048D4/current"
"402A3A66-E6F7-A7DF-E063-4804A8C0B80D","70000","2025-09-19","LS10 1LG","F","N","L","41","CLARENCE HOUSE","THE BOULEVARD","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E6F7-A7DF-E063-4804A8C0B80D/current"
"31C68072-D769-FEE3-E063-4804A8C04F37","129950","2025-02-21","LS10 1LG","F","N","L","43","CLARENCE HOUSE","THE BOULEVARD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D769-FEE3-E063-4804A8C04F37/current"
"34222873-0763-4D2B-E063-4704A8C07853","118500","2025-02-03","LS10 1LG","F","N","L","77","CLARENCE HOUSE","THE BOULEVARD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0763-4D2B-E063-4704A8C07853/current"
"38EDC0C3-8AB0-0F63-E063-4704A8C00424","187000","2025-05-30","LS10 1LH","F","N","L","157","CLARENCE HOUSE","THE BOULEVARD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8AB0-0F63-E063-4704A8C00424/current"
"34222873-418B-4D2B-E063-4704A8C07853","110000","2025-03-31","LS10 1LL","F","N","L","227","CLARENCE HOUSE","THE BOULEVARD","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-418B-4D2B-E063-4704A8C07853/current"
"34222873-4175-4D2B-E063-4704A8C07853","200000","2025-03-06","LS10 1LQ","F","N","L","APARTMENT 54","CROZIER HOUSE","THE BOULEVARD","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-4175-4D2B-E063-4704A8C07853/current"
"3B5CE842-79F9-EE3A-E063-4804A8C0D6F1","450000","2025-06-11","LS10 1NA","F","N","L","FLAT 28","1","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-79F9-EE3A-E063-4804A8C0D6F1/current"
"31C68072-DA5B-FEE3-E063-4804A8C04F37","198000","2025-02-28","LS10 1NA","F","N","L","FLAT 43","1","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-DA5B-FEE3-E063-4804A8C04F37/current"
"34222873-065D-4D2B-E063-4704A8C07853","162000","2025-02-14","LS10 1NA","F","N","L","FLAT 7","1","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-065D-4D2B-E063-4704A8C07853/current"
"34222873-065B-4D2B-E063-4704A8C07853","310000","2025-03-28","LS10 1NB","F","N","L","FLAT 76","1","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-065B-4D2B-E063-4704A8C07853/current"
"4777E0AF-6EBF-5D59-E063-4804A8C09F8E","375000","2025-12-19","LS10 1NB","F","N","L","FLAT 86","1","DOCK STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6EBF-5D59-E063-4804A8C09F8E/current"
"2F7F2B43-EFC7-E08F-E063-4804A8C05A49","70000","2025-02-10","LS10 1NG","F","N","L","29","LA SALLE","CHADWICK STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-EFC7-E08F-E063-4804A8C05A49/current"
"4777E0AF-B2D8-5D59-E063-4804A8C09F8E","72000","2025-04-09","LS10 1NH","F","N","L","102","LA SALLE","CHADWICK STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B2D8-5D59-E063-4804A8C09F8E/current"
"2F7F2B43-EFCC-E08F-E063-4804A8C05A49","76000","2025-01-08","LS10 1NH","F","N","L","110","LA SALLE","CHADWICK STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-EFCC-E08F-E063-4804A8C05A49/current"
"38EDC0C3-8A94-0F63-E063-4704A8C00424","135000","2025-05-30","LS10 1NH","F","N","L","126","LA SALLE","CHADWICK STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8A94-0F63-E063-4704A8C00424/current"
"402A3A66-A48B-A7DF-E063-4804A8C0B80D","91000","2025-03-17","LS10 1PU","F","N","L","FLAT 128","MACKENZIE HOUSE","CHADWICK STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A48B-A7DF-E063-4804A8C0B80D/current"
"3B5CE842-7706-EE3A-E063-4804A8C0D6F1","86000","2025-06-16","LS10 1QN","F","N","L","APARTMENT 5","WATERLOO COURT, 17","HUNSLET ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7706-EE3A-E063-4804A8C0D6F1/current"
"402A3A66-E666-A7DF-E063-4804A8C0B80D","156000","2025-08-08","LS10 1SX","T","N","F","","12","GRANGE ROAD","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E666-A7DF-E063-4804A8C0B80D/current"
"44F406B7-1CB7-1095-E063-4704A8C048D4","265000","2025-10-31","LS10 2BF","T","N","F","","1","WOODHOUSE HILL DRIVE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1CB7-1095-E063-4704A8C048D4/current"
"31C68072-D7D3-FEE3-E063-4804A8C04F37","210000","2025-03-13","LS10 2DQ","S","N","F","","18","SANDON PLACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D7D3-FEE3-E063-4804A8C04F37/current"
"49E87C32-B525-591C-E063-4704A8C00C31","175000","2025-12-16","LS10 2DQ","S","N","F","","20","SANDON PLACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-B525-591C-E063-4704A8C00C31/current"
"4777E0AF-729A-5D59-E063-4804A8C09F8E","171000","2025-11-14","LS10 2EG","S","N","F","","96","WOODHOUSE HILL ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-729A-5D59-E063-4804A8C09F8E/current"
"402A3A66-A395-A7DF-E063-4804A8C0B80D","141000","2025-08-27","LS10 2EJ","T","N","F","","6","SPRINGFIELD GREEN","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A395-A7DF-E063-4804A8C0B80D/current"
"34222873-05EE-4D2B-E063-4704A8C07853","155000","2025-03-19","LS10 2EQ","T","N","F","","9","EBOR TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-05EE-4D2B-E063-4704A8C07853/current"
"38EDC0C3-8ABA-0F63-E063-4704A8C00424","194950","2025-03-19","LS10 2ET","S","N","F","","39","MONTCALM CRESCENT","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8ABA-0F63-E063-4704A8C00424/current"
"38EDC0C3-84BF-0F63-E063-4704A8C00424","180000","2025-06-06","LS10 2EU","T","N","F","","12","PEPPER ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-84BF-0F63-E063-4704A8C00424/current"
"49E87C32-AB0C-591C-E063-4704A8C00C31","250000","2025-12-16","LS10 2HB","S","N","F","","12","CLAYTON COURT","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AB0C-591C-E063-4704A8C00C31/current"
"49E87C32-AB62-591C-E063-4704A8C00C31","240000","2025-12-08","LS10 2HE","D","N","F","","11","CLAYTON ROAD","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AB62-591C-E063-4704A8C00C31/current"
"44F406B7-5D00-1095-E063-4704A8C048D4","130000","2025-01-16","LS10 2HP","T","N","F","","70","LEASOWE AVENUE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-5D00-1095-E063-4704A8C048D4/current"
"42C129E5-5B95-60A9-E063-4804A8C0C25D","140000","2025-06-05","LS10 2HP","T","N","F","","94","LEASOWE AVENUE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5B95-60A9-E063-4804A8C0C25D/current"
"4777E0AF-6B6A-5D59-E063-4804A8C09F8E","155000","2025-11-11","LS10 2HR","T","N","F","","2","TELFORD TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6B6A-5D59-E063-4804A8C09F8E/current"
"42C129E5-5FD6-60A9-E063-4804A8C0C25D","124550","2025-04-23","LS10 2HR","T","N","F","","27","TELFORD TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5FD6-60A9-E063-4804A8C0C25D/current"
"36A61A95-2FF3-DEF2-E063-4704A8C046AE","136000","2025-04-28","LS10 2HT","T","N","F","","4","TELFORD PLACE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2FF3-DEF2-E063-4704A8C046AE/current"
"38EDC0C3-87B2-0F63-E063-4704A8C00424","156000","2025-05-23","LS10 2HX","T","N","F","","3","LEASOWE GARTH","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-87B2-0F63-E063-4704A8C00424/current"
"49E87C32-AD23-591C-E063-4704A8C00C31","152500","2025-10-13","LS10 2LB","T","N","F","","14","SUSSEX GREEN","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AD23-591C-E063-4704A8C00C31/current"
"36A61A95-6943-DEF2-E063-4704A8C046AE","138500","2025-03-28","LS10 2LE","T","N","F","","35","ROYAL GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-6943-DEF2-E063-4704A8C046AE/current"
"2D4D7609-BCAF-BDF9-E063-4804A8C0672F","130000","2025-01-23","LS10 2LR","T","N","F","","4","ROCHEFORD CLOSE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-BCAF-BDF9-E063-4804A8C0672F/current"
"49E87C33-052D-591C-E063-4704A8C00C31","96000","2025-08-06","LS10 2ND","T","N","F","","12","ARTHINGTON VIEW","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C33-052D-591C-E063-4704A8C00C31/current"
"402A3A66-E78B-A7DF-E063-4804A8C0B80D","115000","2025-09-05","LS10 2ND","T","N","F","","23","ARTHINGTON VIEW","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E78B-A7DF-E063-4804A8C0B80D/current"
"4777E0AF-B438-5D59-E063-4804A8C09F8E","92000","2025-10-01","LS10 2NE","T","N","F","","29","ARTHINGTON GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B438-5D59-E063-4804A8C09F8E/current"
"3B5CE842-B4E8-EE3A-E063-4804A8C0D6F1","83000","2025-05-13","LS10 2NE","T","N","F","","31","ARTHINGTON GROVE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-B4E8-EE3A-E063-4804A8C0D6F1/current"
"42C129E5-AB7C-60A9-E063-4804A8C0C25D","149000","2025-08-05","LS10 2NF","T","N","F","","5","ARTHINGTON TERRACE","","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-AB7C-60A9-E063-4804A8C0C25D/current"
"42C129E5-5E8F-60A9-E063-4804A8C0C25D","118000","2025-09-18","LS10 2NG","T","N","F","","17","ARTHINGTON STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5E8F-60A9-E063-4804A8C0C25D/current"
"2D4D7609-B7AC-BDF9-E063-4804A8C0672F","118000","2025-01-17","LS10 2PE","T","N","F","","17","CHURCH STREET","HUNSLET","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-B7AC-BDF9-E063-4804A8C0672F/current"
"4777E0AF-6E63-5D59-E063-4804A8C09F8E","150000","2025-12-11","LS10 2PR","T","N","F","","5","BELINDA STREET","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6E63-5D59-E063-4804A8C09F8E/current"
"4777E0AF-6C02-5D59-E063-4804A8C09F8E","138000","2025-11-21","LS10 2QH","S","N","F","","10","BALMORAL CHASE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6C02-5D59-E063-4804A8C09F8E/current"
"42C129E5-5D5A-60A9-E063-4804A8C0C25D","150000","2025-05-09","LS10 2RE","T","N","F","","18","MIDLAND CLOSE","","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5D5A-60A9-E063-4804A8C0C25D/current"
